id	text	label
test_001342	 Sau khi đọc hết 21 trang comment của mọi người , mình quyết định ko mua vidonn A6 , x6 hay x6s nữa ^^ có vẻ củ chuối, ko ổn định.Mình quyết định mua i5+ cho vợ, nhiều comment tốt hơn. P/s: Mình đang xài mi band 2 , thấy hài lòng. 	1
test_001343	 Sạc được 2 lần còn lần thứ 3 sạc không vào pin . Đã mua 2 máy và cả 2 máy đều như vậy . Không đáng tiền . Mong shop phản hồi hoặc gửi máy mới cho tôi 	1
test_001344	 Đinh ốc trong đồng hồ lạo xạo không chắc chắn lắm. Nhanh hỏng 	1
test_001345	 Shop bán hàng lừa đảo. Gửi pin hư mà không chịu. Còn bảo ko bảo hành pin. Shop làm ăn như vậy làm sao có khách 	1
test_001346	 Không ưng lắm bởi vì không chọn được màu t thích =.= 	1
test_001347	 em mua hộp màu nước mà hộp màu của em lại bị thiếu :( em đã liên hệ page của tiki nhưng không được ai trả lời hotline thì không ai nghe 	1
test_001348	 Giao hàng k như hình trên hình màu vàng ở ngoài màu đỏ đồng. Đặt 1 trắng 1 vàng shop giao cả 2 đều vàng. Xấu 	1
test_001349	 Tôi k hài lòng bếp không sử dụng bàn phím k hoạt động lam tôi phải mang nó lên phòng bảo hành của sunhouse quá mất thời gian tiki khi giao hàng cho khách nên test máy trước. thanks 	1
test_001350	 Tôi đặt mua 8 quyển sách thì 4 quyển có chất lượng rất kém sách fake loại n. Trang sách có màu tối đen sách được cắt lởm chởm chỉ đẹp hơn xé 1 chút. Vì là sách dởm nên sách rất nhẹ chữ in rất mờ. Đề nghị tiki không cung cấp cho khách hàng loại sách này nếu không muốn họ quay lưng lại với mình. Dù sao thì cũng cám ơn tiki vì tôi cũng nhận được 4 quyển sách chất lượng khá. 	1
test_001351	 Gửi hàng bị thiếu 1 miếng đế cao su. Gói hàng dễ bị vỡ. 	1
test_001352	 Đàn hơi tệ ạ hơi nhẹ và đánh như đàn trẻ e í khác với trong hình 	1
test_001353	 Khay bị cong vênh thiếu 1 cây úp.  Chất lượng sản phẩm rất kém 	1
test_001354	 chất lượng sản phẩm không như mong đợi đúng mẫu mã nhưng chất liệu kém quá 	1
test_001355	 Giá 18k. Hàng lỗi nhiều. Vải bt nóng thô. Mua 11 áo trong đó 5 áo xl mà chỉ có 2 áo xl mà là lấy viết ghi vào chữ x. Thiếu 1 áo tay lỡ 32.5k. Đường may ẩu dối đứt khúc. Bị 2 áo màu tối không ưng 	1
test_001356	  Chất lượng sản phẩm rất kém. Hay đứng kim. Lịch thứ hoạt động sai. Ko đáng mua 	1
test_001357	 Tiki làm ăn thất vọng đã trễ hơn dự kiến bây giờ còn ko phải thiệp kí tay của tác giả mà là in. Nếu ko có bản ký tay thì nói ngay từ đầu để em khỏi mắc công mua và chờ đợi. Làm ơn vậy tiki ko sợ mất uy tín à? Đã mua rất nhiều đơn từ tiki nhưng hôm nay vô cùng thất vọng khi gặp sự cố này :))) cần lời giải thích từ tiki nhé! 	1
test_001358	 Chất lượng tạm thôi ngồi chà cả buổi vẫn chỉ sạch được phần nào thôi chứ ko trắng sáng như quảng cáo.  	1
test_001359	 Combo thiếu ko đúng thỏa thuận vs khách.  Mn yêu cầu gửi giáo trình học online mà quá chậm trễ. 	1
test_001360	 Ko đáng tin dùng. Đã mua ko đc bảo hành. Hoàn trả trên shopee cũng ko đc. 	1
test_001361	 Sản phẩm ko tốt.  1 hộp 15 Gói trong đó hết 4 gói hk có trà trong đó rồi.  Làm ăn theo kiểu lừa đảo người mua .  	1
test_001362	 Son mùi khó chịu. ... từ hôm nhận son đến giờ vẫn không dám tô lên môi vì mùi rất khó chịu . 	1
test_001363	  Chất lượng sản phẩm kém đặt mua 6D và đã coment kĩ vẫn giao hàng 5D   Đóng gói sản phẩm chắc chắn Shop phục vụ rất tốt 	1
test_001364	 Tôi đặc hàng size 40 của nam mà giao cho tui size 40 của nữ. Với lại khi giao hàng không cho tôi xem mặt hàng  	1
test_001365	 Gửi thiếu hàng nên suy cho cùng mua nhiều cũng chưa hẳn là rẻ 	1
test_001366	 Mọi người đừng mua nua. Hàng rẻ nen chat luong kém thép gỉ bong tróc gắp mụn gây viên da 	1
test_001367	 Khi dat hang thi chi co 75.000 (mien phi van chuyen do sendo khuyen mai) nhung khi giao van lay them phi van chuyen 16.000? Lam an kieu gi vay? That vong sendo qua. Khi khieu nai thi doi hoi co hinh vi khi dat hang thi khong chup lai nen lam sao gui? 	1
test_001368	 Đã xài qua Mi Pulse 1S thì thấy nó có 2 cái dở: 1 là tracking bước chân và activities không chính xác so với Misfit Shine, 2 là cực kỳ hao pin điện thoại nếu để nó kết nối Bluetooth thường trực.Còn một điểm trừ là không coi được giờ.Cái điểm trừ được cải thiện với Mi Band 2 nhưng 2 cái kia không biết sao... 	1
test_001369	 Sản phẩm lỏng lẻo nhìn như đồ chơi trẻ em ấy chưa nướng thử nên ko biết chính xác chất lượng nên tổng quan nhìn thì ko ok lắm  	1
test_001370	 tôi mới mua được 05 tháng mà bảo hành tới bốn lần rồi hãng này hành hạ tôi quá đủ rồi mong mọi người cùng cảm nhận 	1
test_001371	 Trải nghiệm mua hàng ở đây QUÁ TỒI. Mình từng mua iring ở đây và shop nói mình ntn. Chất lượng sản phẩm thì kém lại thái độ với khách hàng. Mình sẽ kbh quay lại. Mọi người cũng đừng mua ở đây khéo lại bị nói là người trời như mình Chả định rate nữa đâu nhưng shop bảo 1 sao vui nên giúp shop vui tí 	1
test_001372	 Ko sạc dc sp tệ quá hỏi nguoi ban co bao hanh ko ai tra loi mat log tin 	1
test_001373	 Giày dán không  kĩ. Phần gót giày bên trong bị bung ra. Bên ngoài nhìn tạm ổn  	1
test_001374	 Gửi nhầm đơn kính cường lực rõ ràng em đặt kinh cường lực thì gửi cho em cái ốp 5 	1
test_001375	 dây cước quá nhỏ cần thi k chắc chắn như hinh chi được 1m6 k đủ 1m8 như đã nghi đóng gói lỏng lẻo bục cả ra ngoài  	1
test_001376	 Shop phục vụ rất kém treo dau de ban thit cho shop quảng cáo là dt MÀU XANH nhưng lại giao đt MÀU ĐENdu khách hàng đã thông báo KHÔNG NHẬN đt MÀU ĐEN. 	1
test_001377	 Mua để tặng gấu nên để gấu check. Vote 5* vậy. Có lỗi gì tính sổ shop sau ;) ship nhanh đóng goi cẩn thận  	1
test_001378	 Hàng chất lượng thấp lớp chống dính mới mua về từ tiki dùng 1 tháng đã trầy thất vọng 	1
test_001379	 Đặt màu trắng thì cố tình giao màu đen...hoàn trả thì cố tình làm khó dễ...giao hàng thì lâu...chất lượng sản phẩm k tốt lắm...ns chug bạn nào mua hàng sản phẩm này chỉ có thiệt thân Rất không đáng tiền 	1
test_001380	 Không trượt được. Bánh bị rít. Gọi điên cho shop ko tra loi 	1
test_001381	 Hộp cắm 1 giờ đồng hồ không nóng! Hộp cắm 1 giờ đồng hồ không nóng! Hộp cắm 1 giờ đồng hồ không nóng! 	1
test_001382	 Làm ăn lừa gạt .đặt 3 cái giao 2 cái .tính tiền 3 .gọi phản ánh xong nhắn tin hỏi qua loa bảo trả lai tiền card phần hàng thiếu. .nay mấy ngày im ru .hỏi qua loa cho xong chuyện .mấy chuc ngàn ko đến đâu.thất vọng tràn trề. 	1
test_001383	 Rõ là gửi cho mình hàng bị lỗi chút mình gửi đổi hàng và đổi size luôn mà vẫn bắt mình chịu ship chiều đi và về hết 50k =))) 	1
test_001384	 Tôi vừa mua sản phẩm không bao lâu nhưng giờ đã bị hư hết 4 cổng usb. Khuyên các bạn không nên mua sản phẩm này 	1
test_001385	 kém lắm chưa dùng đã hỏng mà không có bảo hành 	1
test_001386	 Sai mẫu. Đặt mẫu 2 lại gửi mẫu 9  	1
test_001387	 Chất lượng quá thảm hại. Shop thì ip ko thèm trả lời. Sz 36 bằng sz 35 	1
test_001388	 Nội dung truyện không được hấp dẫn :(  1 số cảnh hôn ... bị cắt hết sạch khác xa với bản gốc nhiều lắm.Nch là không nên mua quyển này vì đọc khá là nhạt nhẽo  	1
test_001389	 Hàng dùng k nóng k thấy tác dụng bóc ra keo dính bụng rất bẩn. Rất không đáng tiền. Shop phục vụ rất kém.  	1
test_001390	 Đặt găng đen nhận găng đỏ shop phản hồi là do gửi ngẫu nhiên màu.Không đáng là bao vì số tiền phải bỏ ra là rất nhỏ nhưng cảm thấy không hài lòng nếu trả lời như shop thì ( xin lỗi mình không có ý hạ uy tín của shop là thấy sao nói vậy thôi.) 	1
test_001391	 Thấy phí tiền khi mua sản phẩm này. Không lột được chút mụn đầu đen hay mụn cám nào luôn ah. Sản phẩm này giống mặt nạ dưỡng cho mũi hơn là lột mụn. Mình đã rất mong chờ nhận sản phẩm nhưng khi sử dụng lại rất thất vọng! 	1
test_001392	 Nạo không được hạt bắp nguyên vẹn rất khó dùng. Nói chung hối hận vì đã mua 	1
test_001393	 Lúc đầu rất hứng thú đặt mua. Nhận hàng về thấy cuốn truyện nhỏ như cuốn vở đã bất ngờ rồi. Ôm đọc mới thấy chán ngắt á. Cứ vài trang là trôi luôn vào giấc ngủ. Nó chẳng trinh thám hay bí ẩn gì gì cả. Chỉ là vài vụ án mạng kèm theo chút kỳ lạ mà thôi. Hơi nhảm viết được thành sách thì cũng phục tác giả quá. Định đọc cuốn này thấy hay sẽ đặt mua thêm Giả thuyết thứ 7 cơ mà suy nghĩ đó đã bị dập tắt lụi luôn rồi. Có lẽ mình chưa cảm thụ được cái hay của cuốn sách. 	1
test_001394	 hôm nay mở hộp ra dùng thì k chấp nhận đc. tuýp kem như đã bị dùng rồi. miếng bạc dán chỗ ống bóp kem k có. tuýp bị hóp vào khá nhiều ( các bạn dùng kem cn dạng tuýp khi dùnb vơi đi bụng tuýp sẽ hóp vào) sản phẩm nhẹ tênh! 	1
test_001395	 Hình ảnh giao bị lỗi không giống so với ảnh đăng bán . Đơn hàng trị giá 135k nếu bây giờ mình hoàn hàng thì tốn phí cước mấy chục ngàn không thì nhất định không nhận. Hình đăng bán là con gấu nhưng nhận là con gì không rõ  	1
test_001396	 Nhược điểm: tập trung vào bọn áo đen chỉ in những phần có áo đen nên tóm tắt nhiều vụ án do đó đọc hơi lủng củng khó hiểu nến ai không phải là fan và đã đọc qua bộ truyện.Còn fan như mình thì đọc thấy hơi chán vì đã đọc qua hết rồi.Nói chung mình khuyên là không nên mua nếu bạn đã đọc qua hết bộ Conan rồi. 	1
test_001397	 Giao hàng sai vs order yêu cầu đổi trả thì bắt khách hàng trả tiền ship 	1
test_001398	 Nhận hàng trong túi có đầy đủ nhãn mác tuy nhiên sản phẩm bị mốc bẩn như đã trưng bày lâu ngày không bán được và bị đứt chỉ cái dây treo. 	1
test_001399	 Tai nghe là hàng fake. Mình sẽ k bao giờ mua tai nghe hay hàng công nghệ ở đây nữa! 	1
test_001400	 1 tuần nay rồi vẫn chưa có hàng .delay người ta tận 4 5 ngày là sao Thật không chấp nhận được 	1
test_001401	 Đóng gói sản phẩm rất kémnhìn quá sơ sài không như quảng cáo 	1
test_001402	  Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Rất không đáng tiền đồ hỏng lừa đảo .cắm ko nhận  	1
test_001403	 Sp mặc ko vừa sứt chỉ tùm lum  khuyến cáo mọi người ko nên mua  	1
test_001404	 Màn hình lô hở sáng tùm lum như máy tàu 	1
test_001405	  Chất lượng sản phẩm rất kém.. Sim thì lỗi.. bắt sóng k dc yếu sìu.. sóng 2 vạch.. sim nói sim 4g các kiểu vậy mà vào chơi game chạy k nổi.. thua cả wifi 1 vạch.. xem lại đi shopp.. quảng cáo cho lắm vô giao hàng kiểu chi lạ rứa 	1
test_001406	  Đóng gói sản phẩm rất kém Shop phục vụ rất kém Chất lượng sản phẩm rất kém Rất không đáng tiền Thời gian giao hàng rất chậm đừng mua shop này hàng đã ko sử dụng đc con thiếu đồ nữ anh em đừng mua shop này mình khuyên các bạn tránh xa  	1
test_001407	  Chất lượng sản phẩm rất kém. Dm chất liệu bằng mút xóp mà nói da siêu bền. Dm làm ăn đếu có tâm. Bà con ko nên mua hàng shop này nó toàn treo đầu dê bán thịt chó. Nó toàn nhờ người nhà nó đánh giá tốt cho nó 	1
test_001408	 Thảm hơi mỏng.  Độ bám không cao  shop cho mình cái túi thật sự không cho thảm vào đc.  Vì k có khóa kéo chỉ có dây thắt nút thôi(cái này túi đựng trong hình khách nhau)  Túi đựng nhỏ khi bỏ thảm vào toàn bị dít vào nhau. Không cho vào và kéo ra được. Thực sự thấu k hài lòng 	1
test_001409	 Hẹn thứ sáu 24/11 giao hàng mà bây giờ là Chủ Nhật rồi mà k thấy. 	1
test_001410	 Đã xài được 1 tuần chỗ sạc lỏng lẻo đèn 3 cái ko sáng quạt kêu như máy cày z. Tiền nào của lấy. Chán!  	1
test_001411	 Tiki giao hàng rất chậm. Đặt hàng từ 11h12 phút ngày 3/9/2018. Dự kiến giao hàng ngày 04/9 nhưng đến 18h14 phut ngày 4/9/2018 thì hàng mới đóng gói xong chuẩn bị giao. Hết thông báo. Không biết lúc nào giao. Quỡn gì đâu. 	1
test_001412	 ap 5 xa doc binh kieu huyen thap muoi tinh dong thap chi oi dao hang thieu ma con lay tien du nua ma e dt ko bat may qua chat ko mua do tren sen do nua qua chi oi lam an gi ky qua chi oi 	1
test_001413	 Quá kinh khủng...Giày mới khui hộp mà hở keo buôn bán đóng gói sản phẩm không có tâm...làm ăn quá cẩu thả...vì đã lỡ đặt hàng nên cũng không muốn trả làm phiền phứt mấy bạn bên giao hàng... không bao giờ mua bất cứ thứ gì từ shop này nữa...giày này để dành cho con pet nó gặm chơi cũng được... 	1
test_001414	 Xin hỏi shop tại sao tai nghe màu đen mà dây sạc đi kèm lại màu trắng không như hình và mô tả của shop ? 	1
test_001415	 Mua size 43 gửi 42 đổi size  thì bảo hết hàng.. bảo chọn mẫu khác chứ không hoàn tiền.. hết hàng mà shop còn để mẫu giày đó trên shoppee làm gì 	1
test_001416	 giao thiếu hàng.nt lúc trc khi giao trả lời rất ngọt.sau khi giao thiếu hàng nhắn tin ko trả lời.biết là xa khó trả hàng nêm đành phải tố cáo shopee 	1
test_001417	 k hài lòng về mọi mặt...ngay cả khi trả hàng..phải cần hỗ trợ của shopee..rất bất tiện và mất thời gian 	1
test_001418	 Chờ dài cả cổ bep moi nóg ma bật chê nóg cao nhat ak nha.bao huy đon ma k huy làm ăn gian doi. 	1
test_001419	 Size hơi nhỏ so với hãng khác 	1
test_001420	 Mua 3 vé nhưng chỉ giao 2 vé. Dt thì mấy lần mới bắt máy. Đã vậy cũng không chủ động gọi lại cho khách. Thức ăn thì cũng bt . Chã có j hot. Dc cái chén dĩa RẤT DƠ.  Đã vậy cũng không có giấy hay khăn lau. Nước lọc ở ngoài bán 5k 1 chai. Vô đây mua tận 15k. Giá còn hơn quá ba.  	1
test_001421	 tay hàn minh vừa nhận được thì không hàn được! còn kẹp cá sấu đặt 20 cái thì thiếu 5 cái  ống co nhiệt và kẹp thì toàn màu đen nói chung là thất vọng! 	1
test_001422	  Shop phục vụ rất kém!nt k trả lời mua lần này cũng như lần cuối! Giao sai  số sữa nt cũng k thấy trả lời quá tệ 	1
test_001423	 Vãi quá anh em size 41 thì mua size 39 là vừa nhé.Mua về giờ đéo mang vừa chân. Bọn này lấy size kiểu gì đéo biết được. 	1
test_001424	  Đóng gói sản phẩm thiếu. Ko như tui mua cho khác. Gói có 11 tờ. Chỗ khác mua tối thiểu 20 tờ. Bth là 25 tờ.  	1
test_001425	  Chất lượng sản phẩm kém!!! Mình sử dụng da bị sần và khá ngứa  	1
test_001426	 Sản phẩm chất lượng kém Shop đề là sản phẩm &quot;chưa bung máy&quot; nhưng kính camera thì bị bung ra ngay sau khi tháo nắp lưng, có thể do đã bị lột ra thay trước đó, vỏ máy rất tệ, từ chất lượng nhựa, chữ in trên tem, độ khít của vỏ chứng tỏ máy đã bị thay vỏ kém chất lượng. Loa thoại của máy rất nhỏ và rè, gần như không thể nghe gọi gì được Thất vọng về sản phầm toàn tập 	1
test_001427	 Sản phẩm cũ quá chữ tiếng Thổ Nhĩ Kỳ nhưng không dịch nhãn phụ chỉ có thông tin đơn vị nhập mà không dịch thành phần.Sản phẩm có mùi thơm nhẹ lên tóc không nhớt nhưng gội xong tóc khô hơn. 2 ngày sau siêu bết luôn. có mua lại ko? chắc chắn ko 	1
test_001428	 Máy mua hồi tháng 5 xài mới mấy tháng đã hư rồi 	1
test_001429	 Không hài lòng một chút nào về shop mất niềm tin vào mua hàng onl! 	1
test_001430	 Giao hang k đúng hẹn vi nguoi nhà k bt đã nhận chứ nếu k đã trả lạivải xấu.đồ giao k giống hìnhmẫu khácmua 1lan sợ lun 	1
test_001431	 Đóng gói sơ xài hình có họp nhưng giao ko có hộp tay chất lượng quá tệ. 	1
test_001432	 chả có cái nào giống trong hình luôn toàn là cái da báo nhìn rất tệ. cực kỳ không hài lòng 	1
test_001433	 San pham k phai la ngoi sao phuong nam z shop.. ma la souther star.. k dung san pham gioi thieu z.. that vong... 	1
test_001434	 Mẫu mã này rất kém chất lượng. Chủ yếu làm bằng nhựa nên bị xiêu vẹo khi khui hộp. Các bạn nên mua đồ khui làm hoàn toàn bằng kim loại. 	1
test_001435	 xấu thảm hại mua phí tiền 	1
test_001436	 Khẩu trang ko được lồng pe. Nhìn ko được mỹ q/uan. 	1
test_001437	 Ram kingston 2gb nhận được cám ơn shop. 	1
test_001438	 mua về không đun đc.phí cả tiền. 	1
test_001439	 Sản phẩm ọp ẹp chưa dùng đã long cả đế ấm rồi. 	1
test_001440	 Shop ơi sao xài sạc dự phòng 10000MAH mà sạc có 1 lần là hết pin vậy shop 	1
test_001441	 Sp ko như mong đợi. Về lượng thì hạt lớn nhỏ ko đều.cả nhân hạt cũng v. Về chất thì có hạt nhạt nhẽo.có hạt nhẫnrồi có mùi như bị cháy khét.lần đầu tiên tui ăn cái sp nào dở như v lun á.bùn 5 phút 	1
test_001442	 Dùng được đúng 1 ngày không dính nước hay bị gì mà hồng hết cả dây. Có dc hoàn trả tiền lại k shop 	1
test_001443	 Hơi cũ góc bìa có chỗ bị rách 1 ít lúc nhìn từ trên xuống thì thấy trang sách bị mốc một ít 	1
test_001444	 Hàng k giống quảng cáo. Nhìn thấy gớm 	1
test_001445	 Nghi ngờ hàng giả. Các dấu hiệu nhận biết hàng giả trên mạng đều khớp. Màu tím cũng nhạt hơn. Date nhoè. Tem chống hàng giả thì ntn đây. Hình thứ 4 là ảnh mạng cho mn dễ so sánh. Bán xong hỏi k thèm tl mặc dù onl suốt. Mn đừng mua. :)))) 	1
test_001446	 Hút chân không chưa kỹ lạp xưởng nhiều mỡ dai nên ăn hơi dai. Ít tiêu. 	1
test_001447	 Hộp kính bị trầy và nứt mà kính bên trong k sao 	1
test_001448	 n vc  	1
test_001449	 Hàng gói đẹp nhưng chất lượng ko ổn -.- Chất lượng sản phẩm rất kém 	1
test_001450	 Làm hư máy đt xiaomi redmi note  3pro của tôi không sạc vào nữa! Chất lượng sản phẩm rất kém 	1
test_001451	 Giầy ko giống hình chất xấu! Haizzzz 	1
test_001452	 Định cho 1 * vì chất lượng kém. 	1
test_001453	 Thời gian khá nhanh nhưng một bên giày mũi quá dài nhìn k đẹp 	1
test_001454	 K nên có chữ trên sách cho trẻ sơ sinh pp montesori 	1
test_001455	 hộp có chỗ để lục giác nhưng lại bị lấy mất phải đi mua 1 cái. đắt so với chất lượng. 	1
test_001456	 Mua 2 tấm đóng gói vào 1 mà nhận hàng tiền ship vẫn tính 2 thì chịu rồi.. 	1
test_001457	 Mua 3 cái dùng được 3 lần hư mất 2 hu hu  	1
test_001458	 Mua 3 tặng 1 vậy mà mua 6 đưa có 6 làm ăn nên quản lý đúng người đóng hàng chứ tờ giấy dán lên hàng ghi rành rành vậy mà cũng đem đóng có 6 gói vưa mất thời gian 2 bên lại 1 lần mất tín vạn lần mất tin lần đâu cũng như lần cuối 	1
test_001459	 Miêu tả và hình chụp sản phẩm là màu đen nhưng sản phẩm tôi nhận được là màu tím than nhạt rất xấu 	1
test_001460	 Hàng của shop chất lượng auth 100%. Nhưng rep ib của khách chậm mong shop khắc phục 	1
test_001461	 đặt màu hồng giao màu trắng. nắp lỏng ko lắp pin chặt. đèn ko sáng. quảng cáo nói đc tặng móc dán mà ko có.ko bao giờ mua shop này nữa 	1
test_001462	 Nội dung xàm xí lại còn đắt tiền. Cảm thấy từ sách bây giờ bị người ta coi thường quá viết vài ba chữ lại in rồi coi thành sách. 	1
test_001463	  Chất lượng sản phẩm rất kém.Sản phẩm ko giống trobg hình rất xấurất nhỏ. 	1
test_001464	 Hàng chưa nhận dc nhưng đã báo là nhận dc hàng 	1
test_001465	 mỏng và nhìn ko chắc chắn lắm 	1
test_001466	 Chưa mở sản phẩm đã thấy bị bung vỡ hết cả rồi Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém Rất không đáng tiền Rất không đáng tiền 	1
test_001467	 Hsd sản phẩm ko được mới cho lắm! 	1
test_001468	 Đầu ống cứng chứ k mềm như ḿô tả 	1
test_001469	 đường mày và chất vải không đẹp... tiền nào của đó thôi. 	1
test_001470	 đơn hàng vừa nhận sao shop giao hang không đúng vậy trên nền trắng dưới nền xanh sao shop giao ngược lại vậy 	1
test_001471	 Đánh giá 1* thì thái độ của shop. Shop làm ăn như shit k uy tín.Vì 92k mà mất uy tín của shop và nhân cách của chủ shop.Giao hàng thiếu và cố tình lấp liếm cho qua.shop khác giao thiếu sẽ bỏ tiền vào hàng hoặc trả lại bằng card chuyển khoản còn shop này thì ầm ừ cho qua. Điếm thúi vl. Gét thai do 	1
test_001472	 Tiền nào của đấy. Mua bộ bát cho con mà ko dám cho ăn. Hơi toàn mùi nhựa mà lại còn là nhựa đểu nữa chứ.  	1
test_001473	  Shop phục vụ rất kém. Ko giao hàng đc đúng y.c của khách thì cũng fai chọn màu trung lập sh ak. Rõ là note bé trai mà giao màu hồng đến chịu luôn. Tết nhất bán đc hàng cũng nên có tâm vs khách chứ sh ak 	1
test_001474	 K ăn đc! Sau phải tự mua thịt về tự làm!  	1
test_001475	 đóng gói không cẩn thận 	1
test_001476	 Chốt hỏng đồng hồ bạc màu nhanh không hài lòng nhưng đổi trả phiền phức nên thôi 	1
test_001477	 Hàng bị lỗi cốt vặn kim không sát với thân đồng hồKhoá dây còn bị lỗi, bấm lúc đeo khi ăn khi không Dây mới mở hộp đã bị trầy. 	1
test_001478	 Suốt ngày dùng mấy vòng đeo này thì đừng hổ sao vô sinh, ung thư, bệnh tật 	1
test_001479	 Mới xài ok nhưng quạt số 3 hơi yếu remote nhạy tiếng pit nhận lệnh  kêu hơi to 	1
test_001480	 Lót chuột không giống hình ảnh 	1
test_001481	 Chỉ may thừa bên trong vớ thì chỉ len thừa quá nhiều bé mang ko cẩn thận sẽ bị ảnh hưởng chân 	1
test_001482	  Chất lượng sản phẩm tuyệt vời. Lần nào mua nhìu hay ít j cũng có quà. Tư vấn nhiệt tình. Sẽ ủng hộ shop dài dài. 	1
test_001483	 Sp đẹp nhưng hoi to sao với cỡ muốn đổi sp cỡ nhỏ hơn 	1
test_001484	 thấy cái Camera lồi thì hết ham, sẽ bị cục kịt 	1
test_001485	 Nói chống nước mà rửa tay cái đã vào nước đầy mặt đồng hồ luôn vỏ bị tróc sơn nút chỉnh time và date bị đơ ! Chán shop lắm ! 	1
test_001486	 mua 4kg cân thiếu 1 lạngăn vặt đc shop thái độ rất kỳ cục ăn nói mất dạy. không phải chỉ mình shop bạn bán mặt hàng này mà dám lên mặt với khách như thế tôi cho 1 sao cảnh cáo.lần sau sẽ không ghé lại vì thái độ 	1
test_001487	 nội dung thì không hay và sâu lắng và cũng không liên quan gì mấy đến tựa đề quyển sách.. 2sao cho phần thiết kế bìa sách! 	1
test_001488	  Chất lượng sản phẩm rất kém Hàng không như hình 	1
test_001489	 Giầy đẹp lỗi chút xíu nhưng size giầy nhỏ hơn bình thường mua 35 mang rất chật đổi sang 36 shop ko cho nên mình đã trả lại hàng cho shop các bạn nên ib hỏi kĩ trước khi oder giầy lần sau mình mua sẽ oder lên 1 size để ko phải đổi trả nữa.  	1
test_001490	  Chất lượng sản phẩm rất kém. Hạt size to chỉ được khoảng 35%. Còn lại là hạt nhỏ lép. Không như quảng cáo. Mọi người mua nên cẩn thận 	1
test_001491	 Ko đúng hàng giao có 2m7 không có mồi giả luôn đặt 3m giao 2m7 coi như tôi bi lừa 	1
test_001492	  Chất lượng sản phẩm rất kém  Đun nuóc mãi k sôi. Nhiệt độ k cao giống nhu giới thiệu.  	1
test_001493	 Tã dán có mùi thơm mỏng hơn hàng mua ở siêu thị sờ thấy những hạt nhỏ. K dám sử dụng cho bé 	1
test_001494	 Ấm này là hàng quảng cáo NutiFood  Chất lượng sản phẩm rất kém sao ko nói đồ quảng cáo mình khỏi mất thời gian 	1
test_001495	 Không thể chấp nhận nổi tình trạng vận chuyển như này hộp bị méo từ hộp bao sp đến sp bông còn lòi cả ra ngoài chưa nói đến chất lượng hay gì nhưng vận chuyển thật hết sức thất vọng vì giao hàng đúng giờ cao điểm đi làm về tắc đường phải nhờ ng nhận hộ chứ nếu khi sp đến nhìn thấy hộp thế này phải mình thì mình dứt khoát ko nhận rồi 	1
test_001496	 Dây dài lòng thòng rất dễ tuột khi chạy và khi cắm sạc vướng víu.Đến tuần thứ 3 thì 1 bên tai hư luôn... Nếu có khả năng đầu tư khoảng trên 1 triệu có nhiều lựa chọn tốt hơn nếu sử dụng nhiều và liên tục... 	1
test_001497	 shop lam an ko that .mua mau nay thi giao mau khac buc minh that day 	1
test_001498	 Shop làm việc nhiệt tình chu đáo mình hỏi hơi nhiều nhưng vẫn niềm nở. Chưa cần quan tâm chất lượng mà dịch vụ ntn đủ cho 5 sao rồi ^^ 	1
test_001499	  Chất lượng sản phẩm rất kém k vừa điện thoại và ghi chú màu xanh giao màu trắng laqps vô máy rơi ra luôn 	1
test_001500	 Sử dụng chưa đc 1 tháng mà đã chạy sai giờ còn bị vô nước nữa  tệ 	1
test_001501	 Đóng gói đẹp chắc chắn. Hàng chuẩn auth. Shop tư vấn nhiệt tình và giao hàng cực nhanh ở hcm đặt tối 26 mà trưa 28 đã nhận dc sản phẩm. Rất hài lòng và sẽ tiếp tục ủng họ shop 	1
test_001502	  Chất lượng sản phẩm rất kém.nước có mùi như mùi nc xả quần áo.rất hơi 	1
test_001503	 Hộp inox lớn nhất có dung tích nhỏ quá không chứa được nhiều cơm làm mình thấy đói nhanh hơn 	1
test_001504	 Sạc lúc vô lúc không như bị lỗi.rất bực mình vì mua hàng mới mà kiểu vậy.mình cho 1 sao 	1
test_001505	 KHÔNG UY TÍN KHÔNG NÊN MUA NHÉ M 	1
test_001506	 Mua 3 đôi thì 1 đôi vừa xỏ vào đã đứt quai. Lớp keo dán hời hợt. 2 đôi còn lại đi bình thường. 	1
test_001507	 Mình  mới dùng đuợc 1 ngày thì hết pin không chạy.  Nhắn tin gọi điện shop đều k trả lời. Lúc nhận dây bị trày 1 tí.  	1
test_001508	 khi mua về đọc xong chỉ trong một buổi tối và chẳng có cảm xúc gì lưu lại. Phần tản văn bình thường so với các tản văn bây giờ thì khá nhạt. Còn phần truyện ngắn thì không có gì đặc sắc văn phong và nội dung nhàm chán. Quả thật rất thất vọng khi cầm trên tay quyển sách mỏng hơn trong tưởng tượng nhiều nên đọc vèo một cái đã hết sạch.Mong các tác phẩm sau của Gari sẽ có nhiều điểm mới mẻ hơn 	1
test_001509	 cái bỏ nhầm màu nhầm size thôi nt thì k thấy hồi âm 	1
test_001510	 Gói hàg kĩ nhưg vẫn bể ht 3 cái. Lần sau shop nhớ ghi thêm hàg dễ vỡ để ng giao cận thận hơn  	1
